epoch,loss,loc_loss,cls_loss,total_loss
10,0.504961346834898,0.45848996862769126,0.551432728767395,0.504961346834898
20,0.2068710546940565,0.206411524489522,0.2073305867612362,0.2068710546940565
30,0.20716789849102496,0.2199307631701231,0.19440503567457199,0.20716789849102496
40,0.21724987886846064,0.2305611651390791,0.20393859185278415,0.21724987886846064
50,0.20678103119134902,0.21432471759617328,0.19923734553158284,0.20678103119134902
60,0.19861411042511462,0.20357624553143977,0.19365197345614432,0.19861411042511462
70,0.1969339668750763,0.19810671359300613,0.19576122388243675,0.1969339668750763
80,0.1930506184697151,0.19377331100404263,0.19232792742550373,0.1930506184697151
90,0.20165890380740165,0.20284508131444454,0.20047272853553294,0.20165890380740165
100,0.19373163618147374,0.19442812018096448,0.19303515404462815,0.19373163618147374
110,0.19337407276034355,0.194658175483346,0.1920899696648121,0.19337407276034355
120,0.1886224016547203,0.18937531374394895,0.18786948584020138,0.1886224016547203
130,0.188551739230752,0.19068687334656714,0.18641660697758197,0.188551739230752
140,0.19301509857177734,0.19498963803052902,0.19104055538773537,0.19301509857177734
150,0.18220421224832534,0.18284378312528132,0.1815646393224597,0.18220421224832534
160,0.1954275133088231,0.19791852347552777,0.19293650276958943,0.1954275133088231
170,0.18874137960374354,0.19070753045380115,0.18677523024380208,0.18874137960374354
180,0.19347877763211727,0.195112431794405,0.19184512160718442,0.19347877763211727
190,0.19142531491816045,0.19297808930277824,0.18987253829836845,0.19142531491816045
200,0.18756907843053341,0.18938718549907207,0.1857509698718786,0.18756907843053341
210,0.1919072862714529,0.19458462446928024,0.18922994956374167,0.1919072862714529
220,0.19044853672385215,0.1928862102329731,0.18801086507737635,0.19044853672385215
230,0.1841624729335308,0.18826084807515145,0.1800640992820263,0.1841624729335308
240,0.18919132128357888,0.19217359647154808,0.1862090490758419,0.18919132128357888
250,0.19086262136697768,0.19413217827677726,0.187593062967062,0.19086262136697768
260,0.18627551086246968,0.18938099294900895,0.18317002952098846,0.18627551086246968
270,0.19061115607619286,0.1946552563458681,0.1865670569241047,0.19061115607619286
280,0.17690234445035458,0.18401323743164538,0.16979145389050246,0.17690234445035458
290,0.18038023002445697,0.1847118865698576,0.1760485725477338,0.18038023002445697
300,0.18969449065625668,0.1943032056093216,0.1850857760757208,0.18969449065625668
310,0.18471339009702206,0.18943742103874683,0.1799893569201231,0.18471339009702206
320,0.17567458599805832,0.18215046860277653,0.169198701903224,0.17567458599805832
330,0.18199555054306985,0.1866030789911747,0.177388022094965,0.18199555054306985
340,0.1808794651180506,0.18653522841632367,0.17522370405495166,0.1808794651180506
350,0.18170672319829465,0.18581091202795505,0.17760253213346006,0.18170672319829465
360,0.18635267950594425,0.18960252963006496,0.1831028301268816,0.18635267950594425
370,0.18262260258197785,0.18766016885638237,0.17758503630757333,0.18262260258197785
380,0.1806749116629362,0.1849510207772255,0.1763987997546792,0.1806749116629362
390,0.18025844655930995,0.18580127581954003,0.1747156161814928,0.18025844655930995
400,0.18662385679781437,0.19081223346292972,0.18243547677993774,0.18662385679781437
410,0.18582690916955472,0.19033201783895493,0.18132180012762547,0.18582690916955472
420,0.18884995393455029,0.19247999973595142,0.18521991074085237,0.18884995393455029
430,0.18419313319027425,0.1879733469337225,0.18041292056441308,0.18419313319027425
440,0.18015967532992364,0.18620769679546356,0.1741116540506482,0.18015967532992364
450,0.1780427262187004,0.1846010036766529,0.17148445099592208,0.1780427262187004
460,0.17838585935533047,0.1836057413369417,0.1731659796088934,0.17838585935533047
470,0.11026970334351063,0.11324695870280266,0.10729244761168957,0.11026970334351063
480,0.17930699698626995,0.18374892100691795,0.1748650697991252,0.17930699698626995
490,0.1789595101028681,0.18304651901125907,0.17487250156700612,0.1789595101028681
500,0.18114172741770745,0.18764787167310715,0.17463558465242385,0.18114172741770745
510,0.18238739632070064,0.18734505847096444,0.1774297334253788,0.18238739632070064
520,0.18075735680758953,0.1864177230745554,0.17509699277579785,0.18075735680758953
530,0.18000605143606663,0.18548843637108803,0.17452366575598716,0.18000605143606663
540,0.17666465155780314,0.1834304165095091,0.16989888474345208,0.17666465155780314
550,0.17700783982872964,0.18454847037792205,0.16946720704436302,0.17700783982872964
560,0.17887944169342518,0.18527766577899457,0.1724812164902687,0.17887944169342518
570,0.17841455154120922,0.18515092693269253,0.17167817801237106,0.17841455154120922
580,0.1739866342395544,0.18055900931358337,0.16741425711661578,0.1739866342395544
590,0.17996842749416828,0.18660626485943793,0.17333058975636959,0.17996842749416828
600,0.1722633894532919,0.1820079419761896,0.1625188373029232,0.1722633894532919
610,0.1677188951522112,0.17793303392827511,0.1575047578662634,0.1677188951522112
620,0.17300331257283688,0.1805329792201519,0.16547364685684443,0.17300331257283688
630,0.17380627579987049,0.18064476661384105,0.166967785730958,0.17380627579987049
640,0.17831594236195086,0.1846483986824751,0.1719834841787815,0.17831594236195086
650,0.1767283033579588,0.18248797245323659,0.170968634262681,0.1767283033579588
660,0.17585026919841767,0.18199626691639423,0.16970427185297013,0.17585026919841767
670,0.17658177986741067,0.184289163723588,0.16887439582496883,0.17658177986741067
680,0.17236209996044635,0.18072204776108264,0.16400215569883586,0.17236209996044635
690,0.1727295894175768,0.18026508577167988,0.16519409120082856,0.1727295894175768
700,0.17154473550617694,0.1807634834200144,0.1623259847983718,0.17154473550617694
710,0.17370782494544984,0.1809986677020788,0.16641698256134987,0.17370782494544984
720,0.17732094898819922,0.18413613624870778,0.17050576023757458,0.17732094898819922
730,0.18212879449129105,0.18863784708082676,0.17561974208801984,0.18212879449129105
740,0.16945524215698243,0.17980392202734946,0.1591065600514412,0.16945524215698243
750,0.16946877762675286,0.17978716716170312,0.15915038846433163,0.16946877762675286
760,0.17543286979198455,0.18386799097061157,0.16699774824082853,0.17543286979198455
770,0.1715966358780861,0.17985003180801867,0.1633432412520051,0.1715966358780861
780,0.17048937641084194,0.17891598045825957,0.16206277254968882,0.17048937641084194
790,0.1724512554705143,0.18135867305099965,0.16354383584111928,0.1724512554705143
800,0.17555314414203166,0.18291935697197914,0.1681869314983487,0.17555314414203166
810,0.17632464319467545,0.1821752343326807,0.1704740548506379,0.17632464319467545
820,0.17489622719585896,0.18149227164685727,0.16830018125474452,0.17489622719585896
830,0.18016898036003112,0.1862749896943569,0.17406296990811826,0.18016898036003112
840,0.1770565290004015,0.1845183067023754,0.1695947539061308,0.1770565290004015
850,0.17383385188877581,0.1821843557059765,0.1654833484441042,0.17383385188877581
860,0.17344202287495136,0.18058671802282333,0.16629732716828585,0.17344202287495136
870,0.1860333651304245,0.19092513881623746,0.1811415906995535,0.1860333651304245
880,0.1781507156789303,0.18296446613967418,0.1733369654044509,0.1781507156789303
890,0.18148089125752448,0.18696507774293422,0.17599670216441154,0.18148089125752448
900,0.1734091378748417,0.18120066039264202,0.16561761666089297,0.1734091378748417
910,0.17266613468527794,0.18220658786594868,0.1631256787106395,0.17266613468527794
920,0.17447612397372722,0.181674787402153,0.1672774599865079,0.17447612397372722
930,0.036221742257475854,0.03797725588083267,0.03446623031049967,0.036221742257475854
940,0.1745027806609869,0.18217367567121984,0.16683188565075396,0.1745027806609869
950,0.17345918118953704,0.18054886311292648,0.1663694977760315,0.17345918118953704
960,0.1775018721818924,0.18374642841517924,0.17125731632113456,0.1775018721818924
970,0.17913012877106665,0.1863145101815462,0.17194574568420648,0.17913012877106665
980,0.17396720945835115,0.18039049729704856,0.16754392124712467,0.17396720945835115
990,0.1752542331814766,0.18373620137572289,0.16677226535975934,0.1752542331814766
1000,0.1734359711408615,0.17978993579745292,0.16708200387656688,0.1734359711408615
1010,0.17045437097549437,0.1805332988500595,0.16037544291466474,0.17045437097549437
1020,0.1726727280765772,0.1814090546220541,0.16393640395253897,0.1726727280765772
1030,0.1725358810275793,0.18274463191628457,0.16232712622731924,0.1725358810275793
1040,0.1701257314532995,0.17768578939139842,0.16256567183881998,0.1701257314532995
1050,0.17628820911049842,0.18339580334722996,0.1691806135699153,0.17628820911049842
1060,0.16978481523692607,0.1810478676110506,0.15852176267653703,0.16978481523692607
1070,0.16612202450633048,0.1796261712908745,0.1526178799569607,0.16612202450633048
1080,0.1652732491493225,0.1767660290002823,0.1537804715335369,0.1652732491493225
1090,0.16884441934525968,0.1788307275623083,0.15885811019688845,0.16884441934525968
1100,0.1728354848921299,0.17948810756206512,0.16618286035954952,0.1728354848921299
1110,0.17152114100754262,0.17835336364805698,0.16468891836702823,0.17152114100754262
1120,0.17258852422237397,0.1810231875628233,0.16415386144071817,0.17258852422237397
1130,0.17061960622668265,0.18020205870270728,0.1610371559858322,0.17061960622668265
1140,0.1691180657595396,0.18004766702651978,0.15818846561014652,0.1691180657595396
1150,0.1707785062491894,0.18016281500458717,0.16139419712126254,0.1707785062491894
1160,0.1645189207047224,0.17587558701634406,0.1531622538343072,0.1645189207047224
1170,0.17437947504222392,0.18197701834142208,0.16678193118423223,0.17437947504222392
1180,0.17309236377477646,0.18138560317456723,0.16479912586510181,0.17309236377477646
1190,0.17312382198870183,0.18314084336161612,0.16310679949820042,0.17312382198870183
1200,0.17058602273464202,0.17974912598729134,0.16142291966825723,0.17058602273464202
1210,0.16470898762345315,0.17866682149469854,0.1507511544972658,0.16470898762345315
1220,0.16849311552941798,0.17783726342022418,0.15914896819740534,0.16849311552941798
1230,0.16969406232237816,0.1800077732652426,0.15938035026192665,0.16969406232237816
1240,0.17023338787257672,0.1786692589521408,0.16179751977324486,0.17023338787257672
1250,0.1677187405526638,0.17822421453893184,0.15721326433122157,0.1677187405526638
1260,0.17400635965168476,0.1818585779517889,0.16615413967519999,0.17400635965168476
1270,0.17113389782607555,0.17993603087961674,0.16233176607638597,0.17113389782607555
1280,0.172689213976264,0.17982019893825055,0.16555823106318712,0.172689213976264
1290,0.17700631059706212,0.18323706798255443,0.1707755560055375,0.17700631059706212
1300,0.17109291329979898,0.18000320084393023,0.16218262817710638,0.17109291329979898
1310,0.17543506845831872,0.18336386755108833,0.16750626992434264,0.17543506845831872
1320,0.16765104196965694,0.1767879042774439,0.15851418022066355,0.16765104196965694
1330,0.18327739238739013,0.19048059210181237,0.1760741923004389,0.18327739238739013
1340,0.17624880485236644,0.1825339674949646,0.16996364314109086,0.17624880485236644
1350,0.17695589922368526,0.1826126232743263,0.17129917517304422,0.17695589922368526
1360,0.17140256315469743,0.17920305915176868,0.1636020703241229,0.17140256315469743
1370,0.17054720371961593,0.18128796108067036,0.15980644691735507,0.17054720371961593
1380,0.17259482219815253,0.17963934019207956,0.1655503051355481,0.17259482219815253
1390,0.17548815682530403,0.18246187567710875,0.16851443853229284,0.17548815682530403
1400,0.13941626511514188,0.1451632298529148,0.13366929832845925,0.13941626511514188
1410,0.17302624136209488,0.18006431646645069,0.16598816644400358,0.17302624136209488
1420,0.17475918531417847,0.1802004400640726,0.16931792870163917,0.17475918531417847
1430,0.1756870113313198,0.18509921841323376,0.1662748044356704,0.1756870113313198
1440,0.17333221770823,0.17948152534663678,0.1671829095110297,0.17333221770823
1450,0.17271044738590718,0.1821277469396591,0.16329314596951008,0.17271044738590718
1460,0.17428694255650043,0.181618070602417,0.16695581786334515,0.17428694255650043
1470,0.1641021277755499,0.17561243772506713,0.15259181652218104,0.1641021277755499
1480,0.1741449348628521,0.18315041847527028,0.16513945143669845,0.1741449348628521
1490,0.17367424257099628,0.18148458302021026,0.16586390249431132,0.17367424257099628
1500,0.17074829190969468,0.17991217076778412,0.1615844124928117,0.17074829190969468
1510,0.16874727979302406,0.17848904021084308,0.1590055225417018,0.16874727979302406
1520,0.17451440021395684,0.1830610815435648,0.165967720374465,0.17451440021395684
1530,0.1706175722181797,0.1805731862783432,0.16066195741295813,0.1706175722181797
1540,0.15847908444702624,0.17300200462341309,0.14395616315305232,0.15847908444702624
1550,0.1700648467987776,0.17960644885897636,0.16052324827760459,0.1700648467987776
1560,0.16677769385278224,0.17687943279743196,0.15667595490813255,0.16677769385278224
1570,0.17447525300085545,0.18084439337253572,0.16810611002147197,0.17447525300085545
1580,0.1718585357069969,0.17977647259831428,0.16394059751182793,0.1718585357069969
1590,0.170596706494689,0.1794172279536724,0.16177618466317653,0.170596706494689
1600,0.17148689478635787,0.18186636976897716,0.16110742185264826,0.17148689478635787
1610,0.16743037551641465,0.17697022818028926,0.1578905252739787,0.16743037551641465
1620,0.16495434939861298,0.17628122717142106,0.15362747255712747,0.16495434939861298
1630,0.16743960417807102,0.17861195132136345,0.1562672585248947,0.16743960417807102
1640,0.1725545424968004,0.179898751527071,0.16521033346652986,0.1725545424968004
1650,0.17264461591839791,0.1808643586933613,0.1644248766824603,0.17264461591839791
1660,0.17813478447496892,0.18721022158861161,0.1690593458712101,0.17813478447496892
1670,0.16224408559501172,0.17667279578745365,0.14781537484377621,0.16224408559501172
1680,0.16476647295057772,0.17584771998226642,0.15368522480130195,0.16476647295057772
1690,0.17240844070911407,0.18240218982100487,0.16241468992084265,0.17240844070911407
1700,0.16775238513946533,0.1774309765547514,0.15807379670441152,0.16775238513946533
1710,0.16480687521398069,0.17573040835559367,0.15388334020972252,0.16480687521398069
1720,0.1700163297355175,0.17906919866800308,0.16096345968544484,0.1700163297355175
1730,0.1693995863199234,0.17993297018110752,0.15886620357632636,0.1693995863199234
1740,0.17546902261674405,0.18184615336358548,0.1690918907523155,0.17546902261674405
1750,0.17366644330322742,0.18111728094518184,0.1662156032398343,0.17366644330322742
1760,0.17186426594853402,0.17980917319655418,0.16391936019062997,0.17186426594853402
1770,0.17266542576253413,0.18051195964217187,0.16481889132410288,0.17266542576253413
1780,0.1719760812819004,0.180410785228014,0.16354137547314168,0.1719760812819004
1790,0.1731758274137974,0.18187855146825313,0.16447310373187066,0.1731758274137974
1800,0.18006124384701253,0.1870517510920763,0.17307074144482612,0.18006124384701253
1810,0.1754174344241619,0.1826927077025175,0.16814216393977405,0.1754174344241619
1820,0.17417580075562,0.18072731792926788,0.1676242832094431,0.17417580075562
1830,0.16824898906052113,0.17868096083402635,0.1578170157968998,0.16824898906052113
1840,0.1699186209589243,0.1802918504923582,0.15954539347440005,0.1699186209589243
1850,0.17226818688213824,0.1803525287657976,0.16418384425342084,0.17226818688213824
1860,0.07005788832902908,0.07325491048395634,0.06686086412519217,0.07005788832902908
1870,0.1727781444787979,0.18048761337995528,0.1650686774402857,0.1727781444787979
1880,0.17176884301006795,0.17899562157690524,0.16454206705093383,0.17176884301006795
1890,0.1757174428552389,0.18363851234316825,0.16779636964201927,0.1757174428552389
1900,0.1740256890654564,0.182354436814785,0.16569694112986327,0.1740256890654564
1910,0.17169297039508818,0.1795842669904232,0.16380167305469512,0.17169297039508818
1920,0.17311876453459263,0.18208106011152267,0.16415646821260452,0.17311876453459263
1930,0.1682234462350607,0.17673071138560772,0.15971617996692658,0.1682234462350607
1940,0.17021144852042197,0.18073527589440347,0.15968762189149857,0.17021144852042197
1950,0.17286447919905185,0.18040411211550236,0.16532484907656908,0.17286447919905185
1960,0.17180581092834474,0.1816099464893341,0.16200167760252954,0.17180581092834474
1970,0.16902890875935556,0.17735168784856797,0.16070612967014314,0.16902890875935556
1980,0.17354173995554448,0.18153552450239657,0.1655479535460472,0.17354173995554448
1990,0.16774055771529675,0.17898900285363198,0.15649211090058088,0.16774055771529675
2000,0.16044795252382754,0.1756776850670576,0.14521822147071362,0.16044795252382754
2010,0.16557797007262706,0.17640009261667727,0.15475584734231235,0.16557797007262706
2020,0.1681444004178047,0.17810793668031694,0.1581808626651764,0.1681444004178047
2030,0.1716463729739189,0.17810261510312558,0.1651901327073574,0.1716463729739189
2040,0.16897102259099483,0.1774588491767645,0.16048319544643164,0.16897102259099483
2050,0.17031493820250035,0.1791435919702053,0.16148628573864698,0.17031493820250035
2060,0.1729314599186182,0.18193977922201157,0.16392314322292806,0.1729314599186182
2070,0.16457205414772033,0.17660841830074786,0.1525356899946928,0.16457205414772033
2080,0.17004247307777404,0.17854957804083824,0.16153537388890982,0.17004247307777404
2090,0.16470757573843003,0.17588394209742547,0.1535312097519636,0.16470757573843003
2100,0.16854098923504351,0.17822864800691604,0.15885333102196456,0.16854098923504351
2110,0.17454202771186828,0.18187570460140706,0.1672083515673876,0.17454202771186828
2120,0.17611227333545684,0.1855990592390299,0.1666254887357354,0.17611227333545684
2130,0.16590316630899907,0.17744682282209395,0.15435950886458158,0.16590316630899907
2140,0.16248178966343402,0.17674664594233036,0.14821693394333124,0.16248178966343402
2150,0.17005323246121407,0.1793672163039446,0.16073924880474805,0.17005323246121407
2160,0.16576047651469708,0.17712564542889594,0.15439530704170465,0.16576047651469708
2170,0.16591268666088582,0.1770851317793131,0.15474024172872305,0.16591268666088582
2180,0.1691993486136198,0.17876221388578414,0.15963648222386836,0.1691993486136198
2190,0.1720803253352642,0.18124725930392743,0.16291339248418807,0.1720803253352642
2200,0.17168476544320582,0.1799216352403164,0.1634478945285082,0.17168476544320582
2210,0.17146841138601304,0.17856001071631908,0.16437681224197148,0.17146841138601304
2220,0.17439436614513398,0.18219236433506011,0.16659636851400136,0.17439436614513398
2230,0.17129078544676304,0.18014531061053277,0.1624362599104643,0.17129078544676304
2240,0.17249269597232342,0.18169364668428897,0.16329174488782883,0.17249269597232342
2250,0.16779922172427178,0.1771653641015291,0.15843307729810477,0.16779922172427178
2260,0.17986570484936237,0.1876017440110445,0.172129662707448,0.17986570484936237
2270,0.17271640077233313,0.18036530688405036,0.16506749391555786,0.17271640077233313
2280,0.17743590995669364,0.18346587270498277,0.1714059479534626,0.17743590995669364
2290,0.16937136836349964,0.17918675243854523,0.15955598391592501,0.16937136836349964
2300,0.16860302314162254,0.17900639735162258,0.15819965098053218,0.16860302314162254
2310,0.16994421668350695,0.17973102554678916,0.16015741024166347,0.16994421668350695
2320,0.17627142742276192,0.183271374553442,0.1692714776843786,0.17627142742276192
2330,0.17180972583591939,0.18096080422401428,0.1626586478203535,0.17180972583591939
2340,0.17357765659689903,0.1800918098539114,0.1670635048300028,0.17357765659689903
2350,0.17333550564944744,0.18011391460895537,0.16655709501355886,0.17333550564944744
2360,0.17548655532300472,0.1853306084871292,0.1656425017863512,0.17548655532300472
2370,0.17011241875588895,0.17707632780075072,0.163148507848382,0.17011241875588895
2380,0.17164475992321968,0.18151690438389778,0.16177261415869,0.17164475992321968
2390,0.17199966348707676,0.1797001503407955,0.16429917905479668,0.17199966348707676
2400,0.16477143876254557,0.1766023799777031,0.15294049642980098,0.16477143876254557
2410,0.17362154684960843,0.18216518834233283,0.16507790591567756,0.17362154684960843
2420,0.17102342881262303,0.18051732070744037,0.16152953617274762,0.17102342881262303
2430,0.1685613702982664,0.17639727741479874,0.1607254633679986,0.1685613702982664
2440,0.17184821590781213,0.18110453821718692,0.16259189434349536,0.17184821590781213
2450,0.16991990134119989,0.180707710981369,0.1591320911422372,0.16991990134119989
2460,0.1651181410998106,0.17811766900122167,0.1521186152473092,0.1651181410998106
2470,0.15896839760243892,0.17244197838008404,0.14549481477588416,0.15896839760243892
2480,0.16938105672597886,0.17911587618291377,0.1596462396904826,0.16938105672597886
2490,0.16515401266515256,0.17437859065830708,0.15592943467199802,0.16515401266515256
2500,0.17293535470962523,0.18001071289181708,0.16585999820381403,0.17293535470962523
2510,0.17184860706329347,0.18039348497986793,0.16330372542142868,0.17184860706329347
2520,0.16906662173569204,0.1774314224720001,0.16070182099938393,0.16906662173569204
2530,0.16899926513433455,0.18021452352404593,0.1577840054407716,0.16899926513433455
